trip_id,time_of_day,season,corridor,cbd_stage,sacco,vehicle_type,vehicle_name,passenger_count,fuel_type,payment_method,vehicle_capacity,fare(ksh),fuel_consumption(Litrers/100km),fuel_price(unit),revenue(ksh),fuel_cost,profit(ksh),date_clean,distance_km_clean,route_number
TRP010088,Evening,Short Rains,Westlands,Kencom,Super Metro,Nganya,Moneyfest,14,Diesel,M-Pesa,14,200,20.67,198.33,2800,1074.88,1725.12,10/15/2025,26.22,30
TRP014067,Evening,Long Rains,Kenyatta University,Odeon,Kenya Mpya,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,31.6,183.63,3750,1061.9,2688.1,4/12/2023,18.3,Ku1
TRP001284,Evening,Dry Season,Ngong Road,Railways,Kenya Mpya,Nganya,Catalyst,25,Diesel,M-Pesa,25,196.49,20.07,181.97,4912.25,518.6,4393.65,7/1/2025,14.2,111
TRP007618,Afternoon,Dry Season,Westlands,Kencom,Oma Services,Electric,Basigo E-Bus,25,Electric,M-Pesa,25,150,51,26.6,3750,352.72,3397.28,9/9/2023,26,30
TRP003270,Evening,Long Rains,Eastleigh,Odeon,Embassava,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,31.4,196.8,3750,741.54,3008.46,4/3/2025,12,14B
TRP014915,Evening,Dry Season,Eastleigh,Odeon,Nicco Movers,Standard,Standard Unit,33,Diesel,M-Pesa,33,112,18.3,185.5,3696,407.36,3288.64,7/2/2023,12,14A
TRP002631,Morning,Short Rains,Jogoo Road,Muthurwa,Forward Travelers,Nganya,Godfather,14,Diesel,M-Pesa,14,200,19.4,188.27,2800,765.55,2034.45,12/17/2023,20.96,33J
TRP010666,Evening,Dry Season,Westlands,Kencom,Citi Hoppa,Nganya,Kixx,33,Diesel,M-Pesa,33,127,19.13,184.85,4191,413.73,3777.27,9/12/2025,11.7,30
TRP009416,Afternoon,Dry Season,Westlands,Kencom,Citi Hoppa,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,24.3,173.3,4950,1048.59,3901.41,2/3/2023,24.9,30
TRP008590,Night,Long Rains,Dandora,OTC,City Shuttle,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,20.1,185.4,2100,889.53,1210.47,5/5/2023,23.87,36
TRP013923,Evening,Dry Season,Huruma-Mathare,Muthurwa,Kenya Mpya,Nganya,Dragon,14,Diesel,Cash,14,200,21.99,161.71,2800,746.76,2053.24,8/8/2024,21,25
TRP008477,Evening,Long Rains,Kitengela,OTC,East Shuttle,Nganya,Opposite,25,Diesel,Cash,25,200,18.4,157,5000,783.73,4216.27,3/26/2024,27.13,110
TRP012547,Evening,Short Rains,Pipeline,OTC,Embassava,Standard,Standard Unit,33,Diesel,M-Pesa,33,79,30.59,176.49,2607,288.84,2318.16,11/13/2024,5.35,33A
TRP009390,Evening,Dry Season,Westlands,Railways,Oma Services,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,19.1,181,4950,656.85,4293.15,8/24/2023,19,23A
TRP005879,Morning,Dry Season,Westlands,Kencom,Super Metro,Standard,Standard Unit,33,Petrol,M-Pesa,33,50,28.1,204.18,1650,286.87,1363.13,9/3/2023,5,30
TRP006175,Morning,Dry Season,Lavington-Kawangware,Kencom,Citi Hoppa,Electric,Basigo E-Bus,49,Electric,M-Pesa,49,80,50.2,24.08,3920,84.74,3835.26,7/13/2025,7.01,56
TRP014605,Afternoon,Dry Season,Huruma-Mathare,Muthurwa,Citi Hoppa,Standard,Standard Unit,14,Petrol,Cash,14,50,20.8,217.91,700,226.63,473.37,7/7/2025,5,25
TRP014837,Afternoon,Short Rains,Lavington-Kawangware,Ambassador,Kenya Mpya,Standard,Standard Unit,33,Diesel,M-Pesa,33,66,23.9,190.87,2178,378.63,1799.37,12/2/2023,8.3,48A
TRP015349,Evening,Long Rains,Huruma-Mathare,Muthurwa,City Shuttle,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,18.9,172.67,3750,694.46,3055.54,3/5/2023,21.28,25
TRP009058,Night,Dry Season,Huruma-Mathare,Muthurwa,Oma Services,Nganya,John Wick,14,Diesel,M-Pesa,14,200,23.7,158.6,2800,939.7,1860.3,6/3/2024,25,25
TRP012972,Morning,Short Rains,Rongai,Railways,Citi Hoppa,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,29.8,191.45,3750,1038.35,2711.65,11/27/2023,18.2,125
TRP010734,Afternoon,Dry Season,Langata Road,Railways,Zuri,Nganya,Kanambo,33,Diesel,M-Pesa,33,110,30.5,185.51,3630,775.15,2854.85,2/14/2025,13.7,11A
TRP004420,Afternoon,Short Rains,Outering Road,OTC,East Shuttle,Electric,Basigo E-Bus,25,Electric,Cash,25,150,43.3,26.3,3750,239.15,3510.85,11/14/2023,21,73
TRP005548,Morning,Long Rains,Pipeline,OTC,Forward Travelers,Standard,Standard Unit,14,Diesel,Cash,14,150,19.05,182.34,2100,589.47,1510.53,5/13/2023,16.97,33A
TRP007796,Evening,Long Rains,Eastleigh,Odeon,Super Metro,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,26,170.8,4950,874.84,4075.16,3/28/2024,19.7,14B
TRP007965,Morning,Long Rains,Rongai,Railways,Super Metro,Standard,Standard Unit,33,Diesel,Cash,33,150,25,196.47,4950,879.2,4070.8,3/27/2025,17.9,125
TRP005374,Morning,Dry Season,Kawangware,Kencom,KBS,Standard,Standard Unit,25,Diesel,Cash,25,108.08,31.3,200.39,2702,657.33,2044.67,2/15/2025,10.48,46
TRP007370,Morning,Short Rains,Pipeline,OTC,Embassava,Standard,Standard Unit,33,Diesel,Cash,33,145,31.6,177.96,4785,994.8,3790.2,10/28/2024,17.69,33A
TRP005718,Evening,Dry Season,Kiambu,Odeon,Manchester,Standard,Standard Unit,33,Diesel,Cash,33,150,21.05,161.18,4950,871.96,4078.04,7/20/2024,25.7,100
TRP008841,Night,Dry Season,Nyayo Estate-Westlands,Railways,East Shuttle,Electric,Basigo E-Bus,49,Electric,Cash,49,73,48.2,24.1,3577,96.41,3480.59,7/10/2023,8.3,Exp1
TRP011263,Night,Long Rains,Pipeline,OTC,Forward Travelers,Nganya,Scorpion,25,Diesel,M-Pesa,25,200,24.3,176.84,5000,707.75,4292.25,3/7/2023,16.47,33
TRP010528,Night,Long Rains,Kitengela,OTC,Oma Services,Nganya,Baba Yaga,33,Diesel,Cash,33,200,31.71,178.86,6600,1474.06,5125.94,5/16/2023,25.99,110
TRP013617,Night,Short Rains,Kikuyu,Railways,KBS,Standard,Standard Unit,33,Diesel,Cash,33,101,28.6,184.41,3333,453.57,2879.43,8/11/2025,8.6,102
TRP013411,Evening,Long Rains,Pipeline,OTC,Ongata Line,Standard,Standard Unit,14,Diesel,M-Pesa,14,66,26.28,186.32,924,244.82,679.18,3/29/2023,5,33A
TRP009662,Afternoon,Dry Season,Lavington-Kawangware,Ambassador,Latema,Nganya,Prestige,33,Diesel,M-Pesa,33,89,20.4,197.28,2937,486.97,2450.03,7/26/2025,12.1,48A
TRP010404,Morning,Dry Season,Eastleigh,Odeon,Embassava,Standard,Standard Unit,33,Petrol,M-Pesa,33,150,23.9,214.25,4950,1048.18,3901.82,8/12/2025,20.47,14A
TRP008315,Morning,Short Rains,Pipeline,OTC,East Shuttle,Standard,Standard Unit,33,Diesel,M-Pesa,33,63,26.94,163.4,2079,176.08,1902.92,11/21/2024,4,33A
TRP000579,Night,Dry Season,Eastleigh,Odeon,Super Metro,Standard,Standard Unit,25,Diesel,M-Pesa,25,127,18.35,184.99,3175,536.68,2638.32,1/9/2025,15.81,14A
TRP013752,Afternoon,Long Rains,Jogoo Road,Muthurwa,Forward Travelers,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,19.67,178.61,4950,746.92,4203.08,3/26/2023,21.26,33J
TRP001020,Afternoon,Long Rains,Pangani,Railways,KBS,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,28.2,171.46,4950,918.68,4031.32,3/3/2024,19,8
TRP013082,Morning,Dry Season,Huruma-Mathare,Muthurwa,Forward Travelers,Standard,Standard Unit,25,Diesel,Cash,25,149,29.2,162.68,3725,598.53,3126.47,2/18/2024,12.6,25
TRP008145,Afternoon,Short Rains,Westlands,Railways,Citi Hoppa,Nganya,X-Trail,25,Diesel,Cash,25,200,26.3,183.77,5000,1256.62,3743.38,11/24/2023,26,23A
TRP001740,Morning,Dry Season,Jogoo Road,Muthurwa,Embassava,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,31.6,158.72,2100,1253.89,846.11,7/14/2024,25,33J
TRP007258,Evening,Dry Season,Huruma-Mathare,Muthurwa,2Nk,Standard,Standard Unit,33,Diesel,Cash,33,150,23.2,197.86,4950,743.64,4206.36,1/8/2025,16.2,25
TRP015624,Night,Dry Season,Eastleigh,Odeon,Embassava,Standard,Standard Unit,25,Petrol,Cash,25,150,31.2,200.91,3750,1722.55,2027.45,1/2/2023,27.48,14B
TRP010203,Evening,Long Rains,Huruma-Mathare,Muthurwa,Embassava,Standard,Standard Unit,14,Diesel,Cash,14,83.99,28.1,186,1175.86,261.33,914.53,3/25/2023,5,28
TRP004721,Afternoon,Dry Season,Kitengela,OTC,City Shuttle,Nganya,Transformer,14,Diesel,M-Pesa,14,200,27.3,195.08,2800,1459.24,1340.76,1/5/2025,27.4,110
TRP016784,Afternoon,Long Rains,Outering Road,OTC,Forward Travelers,Nganya,Moneyfest,14,Diesel,M-Pesa,14,187,31.9,181.42,2618,1018.56,1599.44,5/29/2023,17.6,73
TRP001489,Afternoon,Dry Season,Embakasi,OTC,Nicco Movers,Nganya,Kanambo,25,Diesel,M-Pesa,25,159.26,23.22,190.99,3981.5,860.35,3121.15,8/22/2025,19.4,34E
TRP000724,Evening,Dry Season,Langata Road,Railways,Zuri,Standard,Standard Unit,14,Petrol,M-Pesa,14,79,20.9,207.4,1106,388.39,717.61,7/1/2025,8.96,11A
TRP014992,Morning,Dry Season,Huruma-Mathare,Muthurwa,Zuri,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,22,194.15,4950,1140.44,3809.56,9/4/2025,26.7,25
TRP005781,Night,Dry Season,Kiambu,Odeon,Oma Services,Standard,Standard Unit,33,Diesel,M-Pesa,33,107,26.1,187.5,3531,616.61,2914.39,1/11/2025,12.6,100
TRP002531,Night,Short Rains,Langata Road,Railways,Embassava,Nganya,Rongai King,14,Diesel,M-Pesa,14,200,26.6,170.8,2800,908.66,1891.34,11/30/2024,20,11A
TRP013996,Evening,Short Rains,Mwiki-Upper Hill,Odeon,Nicco Movers,Nganya,Moneyfest,14,Diesel,M-Pesa,14,175,27.8,166.01,2450,562.58,1887.42,11/7/2024,12.19,Mwi1
TRP010362,Morning,Long Rains,Pipeline,OTC,Forward Travelers,Standard,Standard Unit,14,Diesel,M-Pesa,14,94,24.2,199.74,1316,372.2,943.8,3/14/2025,7.7,33
TRP009078,Night,Dry Season,Dandora,OTC,City Shuttle,Standard,Standard Unit,25,Diesel,M-Pesa,25,119.44,18.3,161.13,2986,324.35,2661.65,7/2/2024,11,36
TRP016765,Evening,Short Rains,Outering Road,OTC,Citi Hoppa,Electric,Basigo E-Bus,25,Electric,M-Pesa,25,150,42.9,26.64,3750,171.43,3578.57,10/10/2025,15,73
TRP015733,Morning,Long Rains,Pangani,Railways,Latema,Standard,Standard Unit,25,Diesel,M-Pesa,25,79,19.8,176.11,1975,234.32,1740.68,3/7/2024,6.72,8
TRP000337,Morning,Dry Season,Lavington-Kawangware,Railways,East Shuttle,Nganya,Matrix,33,Diesel,M-Pesa,33,200,24.9,192.36,6600,1245.34,5354.66,7/31/2023,26,48A
TRP007714,Afternoon,Long Rains,Kiambu,Odeon,Forward Travelers,Nganya,Dragon,33,Diesel,M-Pesa,33,200,21.7,198.91,6600,1035.92,5564.08,7/5/2025,24,100
TRP008676,Afternoon,Long Rains,Mwiki-Upper Hill,Odeon,Nicco Movers,Nganya,Moneyfest,25,Diesel,Cash,25,83,20.3,160.32,2075,227.81,1847.19,3/27/2024,7,Mwi1
TRP016469,Night,Dry Season,Mwiki-Upper Hill,Kencom,Citi Hoppa,Electric,Basigo E-Bus,33,Electric,M-Pesa,33,94,37.8,26.4,3102,121.75,2980.25,8/22/2024,12.2,Mwi1
TRP014931,Night,Dry Season,Kiambu,Odeon,Zuri,Standard,Standard Unit,25,Diesel,M-Pesa,25,110.34,25.7,185.53,2758.5,619.86,2138.64,9/9/2025,13,100
TRP005216,Afternoon,Short Rains,Pipeline,OTC,Embassava,Standard,Standard Unit,33,Diesel,Cash,33,58,20.3,192.2,1914,253.61,1660.39,4/10/2025,6.5,33A
TRP005189,Evening,Dry Season,Kawangware,Kencom,Citi Hoppa,Standard,Standard Unit,25,Diesel,Cash,25,143,28.5,189.6,3575,653.84,2921.16,8/26/2023,12.1,46
TRP004329,Evening,Short Rains,Pipeline,OTC,Forward Travelers,Nganya,Scorpion,14,Diesel,Cash,14,200,21.2,183.56,2800,822.66,1977.34,12/17/2025,21.14,33
TRP013875,Evening,Dry Season,Pangani,Railways,Forward Travelers,Standard,Standard Unit,14,Petrol,M-Pesa,14,150,26.8,187.39,2100,1183.7,916.3,9/25/2024,23.57,8
TRP000604,Afternoon,Long Rains,Rongai,Railways,Zuri,Nganya,Mood,25,Diesel,Cash,25,181,19,202.8,4525,500.92,4024.08,4/7/2025,13,125
TRP006709,Morning,Dry Season,Ngong Road,Railways,Manchester,Standard,Standard Unit,14,Diesel,Cash,14,80,30.1,202.41,1120,519.69,600.31,7/3/2025,8.53,111
TRP007472,Morning,Long Rains,Jogoo Road,Muthurwa,Embassava,Standard,Standard Unit,14,Diesel,M-Pesa,14,71,27.76,173.9,994,333.1,660.9,3/20/2024,6.9,33J
TRP013097,Evening,Short Rains,Kikuyu,Railways,Super Metro,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,26.6,189.27,3750,604.15,3145.85,10/18/2025,12,102
TRP003131,Evening,Dry Season,Kawangware,Kencom,Citi Hoppa,Nganya,Baba Yaga,14,Diesel,M-Pesa,14,200,24.9,167.82,2800,747.99,2052.01,6/24/2024,17.9,46
TRP003847,Evening,Short Rains,Kenyatta University,Odeon,Nicco Movers,Nganya,Scorpion,25,Diesel,M-Pesa,25,200,26.7,169.19,5000,903.47,4096.53,11/11/2024,20,Ku1
TRP000399,Evening,Dry Season,Langata Road,Railways,Ongata Line,Standard,Standard Unit,33,Diesel,Cash,33,118,31.4,160.26,3894,543.47,3350.53,1/4/2024,10.8,11A
TRP011953,Afternoon,Dry Season,Westlands,Railways,Oma Services,Electric,Basigo E-Bus,25,Electric,M-Pesa,25,59,49.4,25.1,1475,123.99,1351.01,6/7/2023,10,23A
TRP005298,Afternoon,Dry Season,Pangani,Railways,KBS,Nganya,Matrix,14,Diesel,M-Pesa,14,87,31.51,180.89,1218,612.73,605.27,6/29/2025,10.75,8
TRP007573,Morning,Dry Season,Kikuyu,Railways,Ongata Line,Standard,Standard Unit,14,Diesel,M-Pesa,14,50,24.3,192.02,700,223.97,476.03,2/10/2023,4.8,102
TRP002511,Night,Long Rains,Langata Road,Railways,Ongata Line,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,19.8,185.9,2100,736.16,1363.84,4/30/2025,20,11A
TRP005918,Evening,Short Rains,Eastleigh,Odeon,Citi Hoppa,Standard,Standard Unit,33,Diesel,Cash,33,50,28.3,171,1650,196.96,1453.04,10/27/2023,4.07,14B
TRP007368,Afternoon,Dry Season,Lavington-Kawangware,Ambassador,Forward Travelers,Standard,Standard Unit,14,Diesel,Cash,14,128,20,194.17,1792,563.09,1228.91,7/24/2023,14.5,48A
TRP014666,Afternoon,Long Rains,Rongai,Railways,Zuri,Standard,Standard Unit,33,Diesel,M-Pesa,33,116,22.2,169.68,3828,482.16,3345.84,4/12/2024,12.8,125
TRP002542,Night,Short Rains,Lavington-Kawangware,Kencom,Citi Hoppa,Standard,Standard Unit,14,Diesel,M-Pesa,14,110,22.8,172.35,1540,409.07,1130.93,12/27/2024,10.41,56
TRP003282,Evening,Dry Season,Jogoo Road,Muthurwa,Embassava,Standard,Standard Unit,14,Diesel,M-Pesa,14,150,27.6,186.67,2100,1442.59,657.41,6/20/2025,28,33J
TRP010761,Evening,Dry Season,Huruma-Mathare,Muthurwa,Forward Travelers,Standard,Standard Unit,33,Petrol,Cash,33,150,18.99,182.17,4950,714.02,4235.98,2/22/2024,20.64,25
TRP015321,Morning,Short Rains,Pangani,Railways,Super Metro,Standard,Standard Unit,33,Diesel,M-Pesa,33,97,21.9,172.36,3201,301.97,2899.03,12/27/2024,8,8
TRP016351,Night,Dry Season,Rongai,Railways,Zuri,Nganya,Lightning,25,Diesel,M-Pesa,25,103,27.85,187.2,2575,636.05,1938.95,6/4/2025,12.2,125
TRP011913,Morning,Short Rains,Eastleigh,Odeon,Zuri,Standard,Standard Unit,33,Diesel,M-Pesa,33,86,20.5,189.67,2838,233.29,2604.71,3/12/2025,6,14B
TRP016919,Night,Dry Season,Kikuyu,Railways,Zuri,Nganya,Rongai King,33,Diesel,Cash,33,189,23.7,189.35,6237,807.77,5429.23,8/24/2025,18,112
TRP015568,Morning,Dry Season,Rongai,Ambassador,Super Metro,Nganya,Moxie,14,Diesel,M-Pesa,14,200,24.06,200.59,2800,1303.07,1496.93,6/26/2025,27,125
TRP001695,Afternoon,Long Rains,Ngong Road,Railways,Nicco Movers,Standard,Standard Unit,33,Diesel,M-Pesa,33,110,31,174.73,3630,655.41,2974.59,4/20/2023,12.1,111
TRP003167,Morning,Dry Season,Langata Road,Railways,Super Metro,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,18.7,167.4,4950,500.86,4449.14,7/1/2024,16,11A
TRP015143,Morning,Long Rains,Jogoo Road,Muthurwa,Embassava,Nganya,Baba Yaga,25,Diesel,M-Pesa,25,200,28.7,188.75,5000,817.99,4182.01,4/21/2025,15.1,33J
TRP004184,Evening,Long Rains,Pangani,Railways,Forward Travelers,Nganya,Overload,14,Petrol,Cash,14,200,29.7,209.06,2800,1449.2,1350.8,3/19/2023,23.34,8
TRP016359,Afternoon,Dry Season,Kikuyu,Railways,Embassava,Standard,Standard Unit,25,Diesel,Cash,25,99,30.17,161.9,2475,683.83,1791.17,1/19/2024,14,102
TRP016088,Evening,Short Rains,Langata Road,Kencom,2Nk,Nganya,Godfather,25,Diesel,Cash,25,200,25.1,186.83,5000,1158.29,3841.71,5/11/2023,24.7,34
TRP013948,Morning,Dry Season,Eastleigh,Odeon,Latema,Nganya,Baba Yaga,33,Diesel,M-Pesa,33,200,31.42,173.32,6600,1089.14,5510.86,9/20/2024,20,14A
TRP004938,Evening,Short Rains,Langata Road,Railways,2Nk,Standard,Standard Unit,25,Petrol,M-Pesa,25,103,31.65,200.7,2575,508.17,2066.83,11/15/2025,8,11A
TRP001927,Evening,Dry Season,Pipeline,OTC,Embassava,Standard,Standard Unit,33,Diesel,Cash,33,150,19,180.57,4950,645,4305,2/18/2025,18.8,33
TRP015604,Evening,Short Rains,Kiambu,Odeon,Citi Hoppa,Nganya,John Wick,25,Diesel,Cash,25,179,25.9,179.2,4475,696.19,3778.81,11/20/2023,15,100
TRP002860,Afternoon,Dry Season,Outering Road,OTC,Oma Services,Electric,Basigo E-Bus,49,Electric,M-Pesa,49,150,49.91,26.31,7350,288.89,7061.11,7/1/2024,22,69
TRP006462,Afternoon,Long Rains,Lavington-Kawangware,Ambassador,Citi Hoppa,Nganya,Matrix Damager,33,Diesel,M-Pesa,33,98,28.1,175.3,3234,448.26,2785.74,5/27/2024,9.1,48A
TRP008668,Morning,Short Rains,Mwiki-Upper Hill,Odeon,Nicco Movers,Standard,Standard Unit,25,Diesel,Cash,25,150,24.7,181.74,3750,781.98,2968.02,12/5/2023,17.42,Mwi1
TRP013639,Afternoon,Dry Season,Fedha,OTC,Embassava,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,28,183.3,3750,1319.03,2430.97,6/14/2025,25.7,34F
TRP002824,Morning,Long Rains,Pipeline,OTC,Forward Travelers,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,25.83,175.62,3750,1088.7,2661.3,5/2/2023,24,33
TRP013110,Night,Long Rains,Pangani,Railways,Super Metro,Nganya,Lightning,33,Petrol,M-Pesa,33,146,30.2,206.3,4818,560.72,4257.28,3/7/2025,9,8
TRP015290,Morning,Short Rains,Fedha,OTC,Embassava,Standard,Standard Unit,14,Diesel,M-Pesa,14,114,27.8,187.18,1596,520.36,1075.64,5/10/2023,10,34F
TRP013062,Afternoon,Dry Season,Outering Road,OTC,East Shuttle,Electric,Basigo E-Bus,33,Electric,Cash,33,89,54.1,25.07,2937,162.75,2774.25,7/28/2025,12,73
TRP006119,Afternoon,Dry Season,Kiambu,Odeon,KBS,Standard,Standard Unit,14,Diesel,Cash,14,50,26.9,159.1,700,213.99,486.01,8/9/2024,5,100
TRP004165,Afternoon,Long Rains,Lavington-Kawangware,Ambassador,Latema,Nganya,Godfather,25,Diesel,M-Pesa,25,200,26.7,177.7,5000,1319.94,3680.06,4/30/2023,27.82,48A
TRP004186,Night,Dry Season,Lavington-Kawangware,Ambassador,Super Metro,Standard,Standard Unit,14,Diesel,Cash,14,141,25.11,177.82,1974,575.99,1398.01,8/14/2024,12.9,48A
TRP008371,Morning,Dry Season,Pipeline,OTC,Forward Travelers,Standard,Standard Unit,14,Diesel,Cash,14,51,23.2,192.2,714,182.82,531.18,2/11/2025,4.1,33A
TRP013684,Evening,Short Rains,Kikuyu,Railways,East Shuttle,Standard,Standard Unit,14,Diesel,M-Pesa,14,139,22.31,194.25,1946,510.08,1435.92,11/30/2023,11.77,105
TRP013640,Afternoon,Dry Season,Kenyatta University,Odeon,Ongata Line,Nganya,Prestige,14,Diesel,M-Pesa,14,157,26.2,201.9,2198,1079.12,1118.88,7/6/2025,20.4,Ku1
TRP014580,Evening,Dry Season,Lavington-Kawangware,Kencom,Embassava,Standard,Standard Unit,25,Diesel,M-Pesa,25,76.14,28,161.97,1903.5,362.81,1540.69,1/1/2024,8,56
TRP005146,Afternoon,Short Rains,Jogoo Road,Muthurwa,Forward Travelers,Nganya,Matrix Damager,14,Diesel,M-Pesa,14,156,19,199.36,2184,597.34,1586.66,11/16/2025,15.77,33J
TRP003197,Evening,Short Rains,Kikuyu,Railways,2Nk,Nganya,Moxie,33,Diesel,M-Pesa,33,200,25.7,202.55,6600,1300.86,5299.14,11/5/2025,24.99,105
TRP010686,Afternoon,Short Rains,Ngong Road,Railways,Kenya Mpya,Standard,Standard Unit,25,Petrol,M-Pesa,25,150,18.19,199.81,3750,821.41,2928.59,11/30/2023,22.6,111
TRP011709,Night,Dry Season,Lavington-Kawangware,Ambassador,City Shuttle,Standard,Standard Unit,14,Diesel,Cash,14,150,31.05,194.01,2100,1084.32,1015.68,8/2/2025,18,48A
TRP003876,Afternoon,Short Rains,Ngong Road,Railways,Nicco Movers,Nganya,Moxie,33,Diesel,Cash,33,200,24.1,189.49,6600,895.07,5704.93,10/1/2025,19.6,111
TRP015190,Afternoon,Dry Season,Lavington-Kawangware,Kencom,Citi Hoppa,Standard,Standard Unit,33,Diesel,M-Pesa,33,82,27,171.52,2706,523.31,2182.69,9/23/2024,11.3,56
TRP012920,Morning,Short Rains,Ngong Road,Railways,City Shuttle,Standard,Standard Unit,14,Diesel,Cash,14,105.45,28,172.1,1476.3,356.59,1119.71,12/6/2023,7.4,111
TRP015560,Morning,Short Rains,Eastleigh,Odeon,Nicco Movers,Nganya,Moxie,25,Diesel,Cash,25,142.34,18.1,192.1,3558.5,375.17,3183.33,11/11/2023,10.79,14A
TRP000677,Afternoon,Short Rains,Lavington-Kawangware,Kencom,KBS,Standard,Standard Unit,25,Diesel,M-Pesa,25,116.04,21.02,181.29,2901,541.12,2359.88,10/8/2023,14.2,56
TRP001179,Morning,Long Rains,Ngong Road,Railways,Latema,Nganya,Kixx,14,Diesel,Cash,14,200,29.42,182.9,2800,753.33,2046.67,5/2/2023,14,111
TRP007925,Afternoon,Dry Season,Langata Road,Kencom,East Shuttle,Nganya,Lightning,25,Diesel,M-Pesa,25,50,26,175,1250,227.5,1022.5,8/20/2023,5,34
TRP016162,Evening,Dry Season,Langata Road,Kencom,City Shuttle,Standard,Standard Unit,33,Diesel,Cash,33,150,18.27,194.42,4950,749.48,4200.52,9/18/2025,21.1,34
TRP009691,Evening,Dry Season,Fedha,OTC,Embassava,Standard,Standard Unit,14,Diesel,Cash,14,150,19.2,171.79,2100,593.71,1506.29,9/24/2024,18,34F
TRP004613,Morning,Dry Season,Kikuyu,Railways,Latema,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,20.7,165,3750,880.52,2869.48,9/20/2024,25.78,105
TRP003504,Evening,Dry Season,Kibra,Railways,Zuri,Standard,Standard Unit,14,Diesel,Cash,14,150,18.9,200.66,2100,663.68,1436.32,6/16/2025,17.5,8B
TRP005876,Evening,Short Rains,Dandora,OTC,KBS,Electric,Basigo E-Bus,49,Electric,Cash,49,76,46.8,24.3,3724,79.61,3644.39,1/12/2025,7,36
TRP009470,Evening,Long Rains,Kenyatta University,Odeon,Manchester,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,23.9,188.18,3750,904,2846,3/24/2025,20.1,Ku1
TRP005220,Morning,Dry Season,Kikuyu,Railways,East Shuttle,Standard,Standard Unit,14,Diesel,M-Pesa,14,133,28.2,190.1,1862,696.91,1165.09,1/31/2025,13,105
TRP002183,Afternoon,Long Rains,Eastleigh,Odeon,Manchester,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,28.4,192.54,3750,1438.12,2311.88,3/16/2023,26.3,14B
TRP012610,Morning,Short Rains,Kiambu,Odeon,East Shuttle,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,30.4,176.68,3750,1246.09,2503.91,12/31/2023,23.2,100
TRP007582,Afternoon,Short Rains,Fedha,OTC,Embassava,Standard,Standard Unit,14,Diesel,M-Pesa,14,104.65,23.23,178.97,1465.1,374.17,1090.93,10/2/2023,9,34F
TRP016092,Afternoon,Short Rains,Mwiki-Upper Hill,Odeon,KBS,Electric,Basigo E-Bus,49,Electric,M-Pesa,49,62,48.6,26.31,3038,73.14,2964.86,11/28/2024,5.72,Mwi1
TRP008869,Morning,Long Rains,Kikuyu,Railways,KBS,Standard,Standard Unit,33,Diesel,Cash,33,150,25.5,178.51,4950,1092.48,3857.52,10/5/2023,24,102
TRP002224,Evening,Dry Season,Pipeline,OTC,Nicco Movers,Standard,Standard Unit,14,Petrol,Cash,14,150,19.1,191.41,2100,606.88,1493.12,2/3/2023,16.6,33A
TRP001277,Morning,Short Rains,Kikuyu,Railways,Embassava,Nganya,Transformer,33,Diesel,Cash,33,181,23.01,176.57,5973,385.97,5587.03,10/4/2023,9.5,102
TRP016166,Morning,Long Rains,Westlands,Kencom,Citi Hoppa,Electric,Basigo E-Bus,33,Electric,Cash,33,150,49.6,26.75,4950,151.26,4798.74,5/13/2023,11.4,30
TRP000131,Morning,Short Rains,Jogoo Road,Kencom,Embassava,Standard,Standard Unit,33,Diesel,M-Pesa,33,150,30.51,175.57,4950,642.8,4307.2,10/22/2024,12,33J
TRP014205,Morning,Dry Season,Eastleigh,Odeon,Kenya Mpya,Standard,Standard Unit,25,Diesel,M-Pesa,25,150,28.5,197.44,3750,1344.86,2405.14,7/7/2025,23.9,14B
TRP003172,Morning,Dry Season,Kiambu,Odeon,Zuri,Standard,Standard Unit,33,Diesel,M-Pesa,33,124,22.7,193.47,4092,711.47,3380.53,7/27/2025,16.2,100
TRP015712,Afternoon,Dry Season,Kikuyu,Railways,Super Metro,Nganya,Mood,14,Diesel,M-Pesa,14,198,26.4,192.99,2772,1352.2,1419.8,8/15/2023,26.54,105
